github_id,name_with_owner,url,stars,last_crawled
MDEwOlJlcG9zaXRvcnkzMjM5NjU2NTk=,AlistGo/alist,https://github.com/AlistGo/alist,48551,2025-11-16 19:45:59.897285
MDEwOlJlcG9zaXRvcnk3NTA4NDEx,ReactiveX/RxJava,https://github.com/ReactiveX/RxJava,48442,2025-11-16 19:45:59.897293
MDEwOlJlcG9zaXRvcnkxMjg5MDc2OTk=,iamkun/dayjs,https://github.com/iamkun/dayjs,48383,2025-11-16 19:45:59.897300
MDEwOlJlcG9zaXRvcnk1ODgzNjUzNA==,algorithm-visualizer/algorithm-visualizer,https://github.com/algorithm-visualizer/algorithm-visualizer,48117,2025-11-16 19:45:59.897316
MDEwOlJlcG9zaXRvcnkxNDI0NDcw,moment/moment,https://github.com/moment/moment,48090,2025-11-16 19:45:59.897324
MDEwOlJlcG9zaXRvcnkyMTA3MDI0Mjc=,typst/typst,https://github.com/typst/typst,48067,2025-11-16 19:45:59.897331
MDEwOlJlcG9zaXRvcnk4NjgxMzQ5,huginn/huginn,https://github.com/huginn/huginn,48024,2025-11-16 19:45:59.897338
MDEwOlJlcG9zaXRvcnkxNjQ0MTk2,JuliaLang/julia,https://github.com/JuliaLang/julia,47970,2025-11-16 19:45:59.897346
MDEwOlJlcG9zaXRvcnkxMTE3MTU0OA==,nlohmann/json,https://github.com/nlohmann/json,47882,2025-11-16 19:45:59.897353
R_kgDOLeediw,harry0703/MoneyPrinterTurbo,https://github.com/harry0703/MoneyPrinterTurbo,47772,2025-11-16 19:45:59.897361
MDEwOlJlcG9zaXRvcnkxODczMzU4MTA=,jesseduffield/lazydocker,https://github.com/jesseduffield/lazydocker,47655,2025-11-16 19:45:59.897368
MDEwOlJlcG9zaXRvcnk0MDQxNjIzNg==,minimaxir/big-list-of-naughty-strings,https://github.com/minimaxir/big-list-of-naughty-strings,47488,2025-11-16 19:45:59.897376
MDEwOlJlcG9zaXRvcnkyOTg4NzQ5OQ==,dkhamsing/open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,47421,2025-11-16 19:45:59.897383
MDEwOlJlcG9zaXRvcnkyMDc2NDUwODM=,TanStack/query,https://github.com/TanStack/query,47389,2025-11-16 19:45:59.897390
MDEwOlJlcG9zaXRvcnkzMzI4ODA2ODk=,coollabsio/coolify,https://github.com/coollabsio/coolify,47360,2025-11-16 19:45:59.897398
MDEwOlJlcG9zaXRvcnkxOTc0NTAwNA==,odoo/odoo,https://github.com/odoo/odoo,47261,2025-11-16 19:45:59.897408
MDEwOlJlcG9zaXRvcnkxNjc1MjYyMA==,gogs/gogs,https://github.com/gogs/gogs,47209,2025-11-16 19:45:59.897415
MDEwOlJlcG9zaXRvcnkzMzc5MTc0Mw==,x64dbg/x64dbg,https://github.com/x64dbg/x64dbg,47199,2025-11-16 19:45:59.897422
MDEwOlJlcG9zaXRvcnkyMDIzNjc2MTU=,lyswhut/lx-music-desktop,https://github.com/lyswhut/lx-music-desktop,47160,2025-11-16 19:45:59.897430
MDEwOlJlcG9zaXRvcnk4NTgxMjc=,pandas-dev/pandas,https://github.com/pandas-dev/pandas,47118,2025-11-16 19:45:59.897437
MDEwOlJlcG9zaXRvcnkxNzcyODE2NA==,hashicorp/terraform,https://github.com/hashicorp/terraform,47093,2025-11-16 19:45:59.897444
MDEwOlJlcG9zaXRvcnkxMTE3NzkyOA==,karan/Projects,https://github.com/karan/Projects,47057,2025-11-16 19:45:59.897460
R_kgDOKFVBpg,lllyasviel/Fooocus,https://github.com/lllyasviel/Fooocus,47046,2025-11-16 19:45:59.897468
MDEwOlJlcG9zaXRvcnkxODY3MzMwOTU=,2dust/v2rayNG,https://github.com/2dust/v2rayNG,47042,2025-11-16 19:45:59.897475
MDEwOlJlcG9zaXRvcnk4MjIyNzU4NQ==,kamranahmedse/design-patterns-for-humans,https://github.com/kamranahmedse/design-patterns-for-humans,47036,2025-11-16 19:45:59.897482
MDEwOlJlcG9zaXRvcnkyODE5NzUzMTA=,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges,46984,2025-11-16 19:45:59.897490
MDEwOlJlcG9zaXRvcnk0NDY2MjY2OQ==,dbeaver/dbeaver,https://github.com/dbeaver/dbeaver,46918,2025-11-16 19:45:59.897497
MDEwOlJlcG9zaXRvcnk0NDgwNDIxNg==,termux/termux-app,https://github.com/termux/termux-app,46918,2025-11-16 19:45:59.897505
MDEwOlJlcG9zaXRvcnkzNDMwMjY5OA==,serverless/serverless,https://github.com/serverless/serverless,46894,2025-11-16 19:45:59.897512
R_kgDOJ9PZqA,pathwaycom/llm-app,https://github.com/pathwaycom/llm-app,46848,2025-11-16 19:45:59.897520
MDEwOlJlcG9zaXRvcnkxMzU3ODYwOTM=,typescript-cheatsheets/react,https://github.com/typescript-cheatsheets/react,46786,2025-11-16 19:45:59.897527
MDEwOlJlcG9zaXRvcnk1MTUyMjg1,square/okhttp,https://github.com/square/okhttp,46741,2025-11-16 19:45:59.897535
MDEwOlJlcG9zaXRvcnk0MTkxMjc5MQ==,v2ray/v2ray-core,https://github.com/v2ray/v2ray-core,46687,2025-11-16 19:45:59.897543
R_kgDOJQ_29Q,FlowiseAI/Flowise,https://github.com/FlowiseAI/Flowise,46595,2025-11-16 19:45:59.897550
MDEwOlJlcG9zaXRvcnkyNTUzNzg4MTY=,bigskysoftware/htmx,https://github.com/bigskysoftware/htmx,46552,2025-11-16 19:45:59.897557
MDEwOlJlcG9zaXRvcnk1MjM5MTg1,slab/quill,https://github.com/slab/quill,46458,2025-11-16 19:45:59.897565
MDEwOlJlcG9zaXRvcnk2MjgxMjI2MQ==,kelseyhightower/kubernetes-the-hard-way,https://github.com/kelseyhightower/kubernetes-the-hard-way,46340,2025-11-16 19:45:59.897572
MDEwOlJlcG9zaXRvcnkxMDkzNDMwOTg=,serhii-londar/open-source-mac-os-apps,https://github.com/serhii-londar/open-source-mac-os-apps,46270,2025-11-16 19:45:59.897580
MDEwOlJlcG9zaXRvcnk4ODU5NDc0,skylot/jadx,https://github.com/skylot/jadx,46152,2025-11-16 19:46:07.611341
MDEwOlJlcG9zaXRvcnk5ODAyOTU5Mg==,ziishaned/learn-regex,https://github.com/ziishaned/learn-regex,46146,2025-11-16 19:46:07.611349
MDEwOlJlcG9zaXRvcnk2MTg5MzM5OQ==,brillout/awesome-react-components,https://github.com/brillout/awesome-react-components,46089,2025-11-16 19:46:07.611352
R_kgDOGgFgVA,usememos/memos,https://github.com/usememos/memos,46059,2025-11-16 19:46:07.611355
MDEwOlJlcG9zaXRvcnk3NzQxODU2,pixijs/pixijs,https://github.com/pixijs/pixijs,46057,2025-11-16 19:46:07.611357
MDEwOlJlcG9zaXRvcnk2NTM4ODkxNw==,jakevdp/PythonDataScienceHandbook,https://github.com/jakevdp/PythonDataScienceHandbook,46016,2025-11-16 19:46:07.611362
MDEwOlJlcG9zaXRvcnkxNjEwMTIwMTk=,jellyfin/jellyfin,https://github.com/jellyfin/jellyfin,45699,2025-11-16 19:46:07.611364
MDEwOlJlcG9zaXRvcnkyMTY0ODAwMQ==,akullpp/awesome-java,https://github.com/akullpp/awesome-java,45665,2025-11-16 19:46:07.611366
MDEwOlJlcG9zaXRvcnkyMjk3NjQ0NjU=,Asabeneh/30-Days-Of-JavaScript,https://github.com/Asabeneh/30-Days-Of-JavaScript,45604,2025-11-16 19:46:07.611368
MDEwOlJlcG9zaXRvcnk3NTY5NTc4,discourse/discourse,https://github.com/discourse/discourse,45577,2025-11-16 19:46:07.611371
MDEwOlJlcG9zaXRvcnk1MzIzODgxMw==,Homebrew/brew,https://github.com/Homebrew/brew,45470,2025-11-16 19:46:07.611373
MDEwOlJlcG9zaXRvcnk1MTE0ODc4MA==,android/architecture-samples,https://github.com/android/architecture-samples,45411,2025-11-16 19:46:07.611375
R_kgDOIpvk-w,oobabooga/text-generation-webui,https://github.com/oobabooga/text-generation-webui,45395,2025-11-16 19:46:07.611377
MDEwOlJlcG9zaXRvcnkxMDQzMzc3NzM=,1c7/chinese-independent-developer,https://github.com/1c7/chinese-independent-developer,45377,2025-11-16 19:46:07.611379
MDEwOlJlcG9zaXRvcnkxMDg2NTQzNg==,dypsilon/frontend-dev-bookmarks,https://github.com/dypsilon/frontend-dev-bookmarks,45358,2025-11-16 19:46:07.611382
R_kgDOIWuq5w,run-llama/llama_index,https://github.com/run-llama/llama_index,45250,2025-11-16 19:46:07.611384
MDEwOlJlcG9zaXRvcnkxNTQyODQ4MA==,ColorlibHQ/AdminLTE,https://github.com/ColorlibHQ/AdminLTE,45158,2025-11-16 19:46:07.611386
MDEwOlJlcG9zaXRvcnkxNTA2Mjg2OQ==,jestjs/jest,https://github.com/jestjs/jest,45156,2025-11-16 19:46:07.611388
R_kgDONWBgsA,microsoft/ai-agents-for-beginners,https://github.com/microsoft/ai-agents-for-beginners,44996,2025-11-16 19:46:07.611390
MDEwOlJlcG9zaXRvcnk2NTc1MDI0MQ==,expo/expo,https://github.com/expo/expo,44893,2025-11-16 19:46:07.611393
MDEwOlJlcG9zaXRvcnkzNjQ0NzQzMzU=,google/zx,https://github.com/google/zx,44834,2025-11-16 19:46:07.611395
MDEwOlJlcG9zaXRvcnkxMzYwNjIyNDA=,DovAmir/awesome-design-patterns,https://github.com/DovAmir/awesome-design-patterns,44804,2025-11-16 19:46:07.611397
MDEwOlJlcG9zaXRvcnkxMTAwNTg4NTY=,LeCoupa/awesome-cheatsheets,https://github.com/LeCoupa/awesome-cheatsheets,44756,2025-11-16 19:46:07.611399
MDEwOlJlcG9zaXRvcnkzMjE0NDA2,meteor/meteor,https://github.com/meteor/meteor,44749,2025-11-16 19:46:07.611401
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,microsoft/monaco-editor,https://github.com/microsoft/monaco-editor,44623,2025-11-16 19:46:07.611403
MDEwOlJlcG9zaXRvcnk5MTYyOTgxNg==,freqtrade/freqtrade,https://github.com/freqtrade/freqtrade,44602,2025-11-16 19:46:07.611406
MDEwOlJlcG9zaXRvcnkzMDIwMzkzNQ==,metabase/metabase,https://github.com/metabase/metabase,44597,2025-11-16 19:46:07.611408
MDEwOlJlcG9zaXRvcnk0ODYxMDY2Mg==,acmesh-official/acme.sh,https://github.com/acmesh-official/acme.sh,44558,2025-11-16 19:46:07.611410
R_kgDOIEMdig,ggml-org/whisper.cpp,https://github.com/ggml-org/whisper.cpp,44511,2025-11-16 19:46:07.611412
MDEwOlJlcG9zaXRvcnk2MjM2NzU1OA==,vercel/hyper,https://github.com/vercel/hyper,44511,2025-11-16 19:46:07.611414
MDEwOlJlcG9zaXRvcnk0MTA1ODA1NA==,isocpp/CppCoreGuidelines,https://github.com/isocpp/CppCoreGuidelines,44430,2025-11-16 19:46:07.611416
MDEwOlJlcG9zaXRvcnkxNTYxNTcwNTU=,GokuMohandas/Made-With-ML,https://github.com/GokuMohandas/Made-With-ML,44396,2025-11-16 19:46:07.611418
MDEwOlJlcG9zaXRvcnkxOTI5MjU4MzM=,prisma/prisma,https://github.com/prisma/prisma,44364,2025-11-16 19:46:07.611420
MDEwOlJlcG9zaXRvcnkxNTkxNTI5MDQ=,jeecgboot/JeecgBoot,https://github.com/jeecgboot/JeecgBoot,44358,2025-11-16 19:46:07.611423
MDEwOlJlcG9zaXRvcnkxNzQwMzgwMzE=,react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,44166,2025-11-16 19:46:07.611425
MDEwOlJlcG9zaXRvcnk1MjcxODgy,astaxie/build-web-application-with-golang,https://github.com/astaxie/build-web-application-with-golang,44061,2025-11-16 19:46:07.611427
MDEwOlJlcG9zaXRvcnk2MDI0NjM1OQ==,ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,44045,2025-11-16 19:46:07.611429
MDEwOlJlcG9zaXRvcnk5OTU5ODU5NQ==,parcel-bundler/parcel,https://github.com/parcel-bundler/parcel,44006,2025-11-16 19:46:07.611431
R_kgDOMT5TYA,docling-project/docling,https://github.com/docling-project/docling,43983,2025-11-16 19:46:07.611434
MDEwOlJlcG9zaXRvcnkyNzcyOTg4MA==,grpc/grpc,https://github.com/grpc/grpc,43956,2025-11-16 19:46:07.611436
MDEwOlJlcG9zaXRvcnk5MzExMzU=,Leaflet/Leaflet,https://github.com/Leaflet/Leaflet,43945,2025-11-16 19:46:07.611438
MDEwOlJlcG9zaXRvcnkzNTg2NjY5NA==,RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat,43882,2025-11-16 19:46:07.611440
MDEwOlJlcG9zaXRvcnkyODQwMDgwODc=,cloudcommunity/Free-Certifications,https://github.com/cloudcommunity/Free-Certifications,43851,2025-11-16 19:46:07.611442
R_kgDOHy0BzQ,astral-sh/ruff,https://github.com/astral-sh/ruff,43806,2025-11-16 19:46:07.611445
MDEwOlJlcG9zaXRvcnkyNDU2MDMwNw==,babel/babel,https://github.com/babel/babel,43803,2025-11-16 19:46:07.611447
MDEwOlJlcG9zaXRvcnkzNjU3Mzk4MTI=,tldraw/tldraw,https://github.com/tldraw/tldraw,43783,2025-11-16 19:46:07.611449
MDEwOlJlcG9zaXRvcnk4OTIyNzU=,square/retrofit,https://github.com/square/retrofit,43781,2025-11-16 19:46:07.611451
MDEwOlJlcG9zaXRvcnk0NTk4NjE2Mg==,aymericdamien/TensorFlow-Examples,https://github.com/aymericdamien/TensorFlow-Examples,43761,2025-11-16 19:46:07.611453
MDEwOlJlcG9zaXRvcnkxNTQ5NTA5MjU=,streamich/react-use,https://github.com/streamich/react-use,43751,2025-11-16 19:46:07.611455
MDEwOlJlcG9zaXRvcnkzNDQxOTA0Nzg=,microsoft/AI-For-Beginners,https://github.com/microsoft/AI-For-Beginners,43749,2025-11-16 19:46:07.611458
MDEwOlJlcG9zaXRvcnkxMTczNzI4MDY=,yangshun/front-end-interview-handbook,https://github.com/yangshun/front-end-interview-handbook,43679,2025-11-16 19:46:07.611460
MDEwOlJlcG9zaXRvcnkyNDI2ODEyNw==,coreybutler/nvm-windows,https://github.com/coreybutler/nvm-windows,43672,2025-11-16 19:46:07.611462
R_kgDOO_yqIA,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,43654,2025-11-16 19:46:07.611464
MDEwOlJlcG9zaXRvcnk1NjI1NDY0,pyenv/pyenv,https://github.com/pyenv/pyenv,43648,2025-11-16 19:46:07.611466
MDEwOlJlcG9zaXRvcnk4MDI3NjM5MQ==,GitSquared/edex-ui,https://github.com/GitSquared/edex-ui,43611,2025-11-16 19:46:07.611468
MDEwOlJlcG9zaXRvcnkxMzU2MTQwNjk=,sudheerj/reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,43547,2025-11-16 19:46:07.611471
R_kgDOGTqqwA,FuelLabs/fuels-rs,https://github.com/FuelLabs/fuels-rs,43541,2025-11-16 19:46:07.611473
MDEwOlJlcG9zaXRvcnk0MDI4NjAxNzU=,FuelLabs/fuels-ts,https://github.com/FuelLabs/fuels-ts,43517,2025-11-16 19:46:07.611475
MDEwOlJlcG9zaXRvcnkyNjU2MTI0NDA=,coqui-ai/TTS,https://github.com/coqui-ai/TTS,43472,2025-11-16 19:46:07.611478
MDEwOlJlcG9zaXRvcnkyODA1Njc1Nzk=,NaiboWang/EasySpider,https://github.com/NaiboWang/EasySpider,43415,2025-11-16 19:46:07.611480
R_kgDOIN1WiA,tw93/Pake,https://github.com/tw93/Pake,43366,2025-11-16 19:46:07.611482
MDEwOlJlcG9zaXRvcnkzMzg4NDg5MQ==,apache/airflow,https://github.com/apache/airflow,43227,2025-11-16 19:46:07.611484
R_kgDOJxtHSw,mem0ai/mem0,https://github.com/mem0ai/mem0,43186,2025-11-16 19:46:07.611486
MDEwOlJlcG9zaXRvcnkyMzQ3OTg2NzU=,bevyengine/bevy,https://github.com/bevyengine/bevy,43098,2025-11-16 19:46:07.611488
MDEwOlJlcG9zaXRvcnkxNjM1OTEyNzg=,GitHubDaily/GitHubDaily,https://github.com/GitHubDaily/GitHubDaily,42963,2025-11-16 19:46:07.611490
R_kgDOHP4oZA,ChrisTitusTech/winutil,https://github.com/ChrisTitusTech/winutil,42802,2025-11-16 19:46:07.611493
MDEwOlJlcG9zaXRvcnkxMDE4NzA4Mg==,Unitech/pm2,https://github.com/Unitech/pm2,42731,2025-11-16 19:46:07.611495
MDEwOlJlcG9zaXRvcnk3NjgzODAxNw==,iina/iina,https://github.com/iina/iina,42639,2025-11-16 19:46:07.611497
R_kgDON91aYw,anthropics/claude-code,https://github.com/anthropics/claude-code,42566,2025-11-16 19:46:07.611500
MDEwOlJlcG9zaXRvcnkxNDE5NDE3NA==,alex/what-happens-when,https://github.com/alex/what-happens-when,42490,2025-11-16 19:46:07.611502
MDEwOlJlcG9zaXRvcnk4NzMzMjg=,getsentry/sentry,https://github.com/getsentry/sentry,42471,2025-11-16 19:46:07.611504
MDEwOlJlcG9zaXRvcnkyMjExOTcyMQ==,k88hudson/git-flight-rules,https://github.com/k88hudson/git-flight-rules,42451,2025-11-16 19:46:07.611506
MDEwOlJlcG9zaXRvcnkxOTY4MTM3NTA=,Light-City/CPlusPlusThings,https://github.com/Light-City/CPlusPlusThings,42445,2025-11-16 19:46:07.611509
MDEwOlJlcG9zaXRvcnkxMjU3NDM0NA==,spf13/cobra,https://github.com/spf13/cobra,42420,2025-11-16 19:46:07.611511
R_kgDOGwsu2A,AykutSarac/jsoncrack.com,https://github.com/AykutSarac/jsoncrack.com,42412,2025-11-16 19:46:07.611513
MDEwOlJlcG9zaXRvcnk0NTc4MDAy,faif/python-patterns,https://github.com/faif/python-patterns,42410,2025-11-16 19:46:07.611515
MDEwOlJlcG9zaXRvcnkyNDAyMTUzMTQ=,docker/awesome-compose,https://github.com/docker/awesome-compose,42407,2025-11-16 19:46:07.611517
MDEwOlJlcG9zaXRvcnkzMzg3MTk5NjI=,KRTirtho/spotube,https://github.com/KRTirtho/spotube,42400,2025-11-16 19:46:07.611520
MDEwOlJlcG9zaXRvcnkyNjY0MTc3NzI=,SimplifyJobs/Summer2026-Internships,https://github.com/SimplifyJobs/Summer2026-Internships,42376,2025-11-16 19:46:07.611523
R_kgDONWoU0w,virattt/ai-hedge-fund,https://github.com/virattt/ai-hedge-fund,42333,2025-11-16 19:46:07.611525
MDEwOlJlcG9zaXRvcnk0MDI3NjI3NA==,ziglang/zig,https://github.com/ziglang/zig,42320,2025-11-16 19:46:07.611527
MDEwOlJlcG9zaXRvcnkxNzE2NTY1OA==,apache/spark,https://github.com/apache/spark,42312,2025-11-16 19:46:07.611529
MDEwOlJlcG9zaXRvcnkyMDQwODY4NjI=,streamlit/streamlit,https://github.com/streamlit/streamlit,42234,2025-11-16 19:46:07.611531
MDEwOlJlcG9zaXRvcnkyMjQ1ODI1OQ==,Alamofire/Alamofire,https://github.com/Alamofire/Alamofire,42231,2025-11-16 19:46:07.611533
MDEwOlJlcG9zaXRvcnkyNjc4MzI5NQ==,Kong/kong,https://github.com/Kong/kong,42201,2025-11-16 19:46:07.611535
R_kgDONozTvg,yeongpin/cursor-free-vip,https://github.com/yeongpin/cursor-free-vip,42098,2025-11-16 19:46:07.611538
R_kgDOIfhljw,Stability-AI/stablediffusion,https://github.com/Stability-AI/stablediffusion,41993,2025-11-16 19:46:07.611540
MDEwOlJlcG9zaXRvcnk5ODc3MTExMA==,zhongyang219/TrafficMonitor,https://github.com/zhongyang219/TrafficMonitor,41766,2025-11-16 19:46:07.611542
MDEwOlJlcG9zaXRvcnkyMzc3OTEwNzc=,mingrammer/diagrams,https://github.com/mingrammer/diagrams,41724,2025-11-16 19:46:07.611544
MDEwOlJlcG9zaXRvcnk4MzExOTQzMQ==,apachecn/ailearning,https://github.com/apachecn/ailearning,41721,2025-11-16 19:46:07.611546
MDEwOlJlcG9zaXRvcnkzNjEwNDQwMzQ=,slidevjs/slidev,https://github.com/slidevjs/slidev,41721,2025-11-16 19:46:07.611548
MDEwOlJlcG9zaXRvcnkxODc5NjE5MDc=,gedoor/legado,https://github.com/gedoor/legado,41676,2025-11-16 19:46:07.611550
MDEwOlJlcG9zaXRvcnkzNzIxMjI0,nolimits4web/swiper,https://github.com/nolimits4web/swiper,41586,2025-11-16 19:46:07.611552
MDEwOlJlcG9zaXRvcnk0NzEwOTIw,apache/dubbo,https://github.com/apache/dubbo,41585,2025-11-16 19:46:07.611555
MDEwOlJlcG9zaXRvcnk0OTk3MDY0Mg==,yarnpkg/yarn,https://github.com/yarnpkg/yarn,41537,2025-11-16 19:46:07.611557
MDEwOlJlcG9zaXRvcnk0ODc2OTI0MQ==,penpot/penpot,https://github.com/penpot/penpot,41515,2025-11-16 19:46:07.611559
MDEwOlJlcG9zaXRvcnkzMTAwMTIx,nwjs/nw.js,https://github.com/nwjs/nw.js,41451,2025-11-16 19:46:07.611562
MDEwOlJlcG9zaXRvcnkyMTI2MTMwNDk=,cli/cli,https://github.com/cli/cli,41369,2025-11-16 19:46:07.611564
MDEwOlJlcG9zaXRvcnkyNjg0MjQ3Mzk=,helix-editor/helix,https://github.com/helix-editor/helix,41336,2025-11-16 19:46:07.611566
MDEwOlJlcG9zaXRvcnk1MTk4MzI=,mitmproxy/mitmproxy,https://github.com/mitmproxy/mitmproxy,41243,2025-11-16 19:46:07.611568
MDEwOlJlcG9zaXRvcnkxNDA2ODc0MzA=,dcloudio/uni-app,https://github.com/dcloudio/uni-app,41240,2025-11-16 19:46:15.273578
R_kgDOGStmJA,hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,41238,2025-11-16 19:46:15.273598
R_kgDOHvghIw,upscayl/upscayl,https://github.com/upscayl/upscayl,41199,2025-11-16 19:46:15.273610
MDEwOlJlcG9zaXRvcnk3NzE4OTA0Mw==,bailicangdu/vue2-elm,https://github.com/bailicangdu/vue2-elm,41185,2025-11-16 19:46:15.273618
R_kgDOJI72qw,zai-org/ChatGLM-6B,https://github.com/zai-org/ChatGLM-6B,41164,2025-11-16 19:46:15.273626
MDEwOlJlcG9zaXRvcnkxMjUyNjYzMjg=,psf/black,https://github.com/psf/black,41141,2025-11-16 19:46:15.273634
MDEwOlJlcG9zaXRvcnk1OTIzMjE1,hexojs/hexo,https://github.com/hexojs/hexo,40991,2025-11-16 19:46:15.273641
MDEwOlJlcG9zaXRvcnk2NTc5NDI5Mg==,styled-components/styled-components,https://github.com/styled-components/styled-components,40983,2025-11-16 19:46:15.273649
R_kgDOOpypRA,Zie619/n8n-workflows,https://github.com/Zie619/n8n-workflows,40947,2025-11-16 19:46:15.273656
MDEwOlJlcG9zaXRvcnkyODY5OTQ3MQ==,lukasz-madon/awesome-remote-job,https://github.com/lukasz-madon/awesome-remote-job,40898,2025-11-16 19:46:15.273664
MDEwOlJlcG9zaXRvcnkyOTIxOTI0Mw==,bannedbook/fanqiang,https://github.com/bannedbook/fanqiang,40888,2025-11-16 19:46:15.273672
MDEwOlJlcG9zaXRvcnk2Nzk2MjY0OA==,vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,40815,2025-11-16 19:46:15.273680
MDEwOlJlcG9zaXRvcnkyNDU3MDQ2MDg=,colinhacks/zod,https://github.com/colinhacks/zod,40723,2025-11-16 19:46:15.273687
MDEwOlJlcG9zaXRvcnkyMzU4NjAyMDQ=,deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,40707,2025-11-16 19:46:15.273695
MDEwOlJlcG9zaXRvcnkyNzQ0Mjk2Nw==,fastlane/fastlane,https://github.com/fastlane/fastlane,40671,2025-11-16 19:46:15.273702
MDEwOlJlcG9zaXRvcnkxMzcxNDczODY=,dylanaraps/pure-bash-bible,https://github.com/dylanaraps/pure-bash-bible,40668,2025-11-16 19:46:15.273710
MDEwOlJlcG9zaXRvcnkxNjI0MDU5NjM=,gradio-app/gradio,https://github.com/gradio-app/gradio,40532,2025-11-16 19:46:15.273718
MDEwOlJlcG9zaXRvcnk5MDc5MzQxOA==,sharkdp/fd,https://github.com/sharkdp/fd,40510,2025-11-16 19:46:15.273725
R_kgDOKlrpgA,crewAIInc/crewAI,https://github.com/crewAIInc/crewAI,40469,2025-11-16 19:46:15.273733
MDEwOlJlcG9zaXRvcnk5MDU2MzU4NQ==,chubin/cheat.sh,https://github.com/chubin/cheat.sh,40465,2025-11-16 19:46:15.273740
MDEwOlJlcG9zaXRvcnkxMTk4MTEwMTA=,tabler/tabler,https://github.com/tabler/tabler,40333,2025-11-16 19:46:15.273747
MDEwOlJlcG9zaXRvcnk1NzE3NzA=,jgm/pandoc,https://github.com/jgm/pandoc,40260,2025-11-16 19:46:15.273755
MDEwOlJlcG9zaXRvcnkxNjQxNDA3NTY=,files-community/Files,https://github.com/files-community/Files,40159,2025-11-16 19:46:15.273762
R_kgDOIwXaJw,LC044/WeChatMsg,https://github.com/LC044/WeChatMsg,40137,2025-11-16 19:46:15.273770
MDEwOlJlcG9zaXRvcnkzMTMzMzA5OTg=,bradtraversy/50projects50days,https://github.com/bradtraversy/50projects50days,40086,2025-11-16 19:46:15.273777
MDEwOlJlcG9zaXRvcnk5MjgwNzYxNg==,byoungd/English-level-up-tips,https://github.com/byoungd/English-level-up-tips,39988,2025-11-16 19:46:15.273792
MDEwOlJlcG9zaXRvcnkyMDI4OTA3Nzg=,chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,39954,2025-11-16 19:46:15.273800
R_kgDOIdx9Rg,makeplane/plane,https://github.com/makeplane/plane,39906,2025-11-16 19:46:15.273807
MDEwOlJlcG9zaXRvcnk5MTI1MzY5OA==,ccxt/ccxt,https://github.com/ccxt/ccxt,39901,2025-11-16 19:46:15.273814
MDEwOlJlcG9zaXRvcnk1NjkwNDE=,curl/curl,https://github.com/curl/curl,39900,2025-11-16 19:46:15.273822
MDEwOlJlcG9zaXRvcnkxMjc3NjkyMzE=,DIYgod/RSSHub,https://github.com/DIYgod/RSSHub,39891,2025-11-16 19:46:15.273829
R_kgDOHE14iw,hiroi-sora/Umi-OCR,https://github.com/hiroi-sora/Umi-OCR,39884,2025-11-16 19:46:15.273836
MDEwOlJlcG9zaXRvcnk3MTkzMjM0OQ==,ray-project/ray,https://github.com/ray-project/ray,39846,2025-11-16 19:46:15.273844
MDEwOlJlcG9zaXRvcnk2MjE1NjQwMw==,QSCTech/zju-icicles,https://github.com/QSCTech/zju-icicles,39805,2025-11-16 19:46:15.273852
MDEwOlJlcG9zaXRvcnkzNzc0MzI4,wg/wrk,https://github.com/wg/wrk,39782,2025-11-16 19:46:15.273859
R_kgDOHx-ACA,zhayujie/chatgpt-on-wechat,https://github.com/zhayujie/chatgpt-on-wechat,39723,2025-11-16 19:46:15.273866
MDEwOlJlcG9zaXRvcnkzNjgzNjQ3NQ==,tmux/tmux,https://github.com/tmux/tmux,39670,2025-11-16 19:46:15.273874
MDEwOlJlcG9zaXRvcnkxNTQ3NDc1Nzc=,google-research/bert,https://github.com/google-research/bert,39660,2025-11-16 19:46:15.273887
MDEwOlJlcG9zaXRvcnkxOTAzNTIy,php/php-src,https://github.com/php/php-src,39622,2025-11-16 19:46:15.273895
MDEwOlJlcG9zaXRvcnk0NDE1MDQ5Nw==,remoteintech/remote-jobs,https://github.com/remoteintech/remote-jobs,39501,2025-11-16 19:46:15.273903
MDEwOlJlcG9zaXRvcnk2MTEzNzE1Mw==,evanw/esbuild,https://github.com/evanw/esbuild,39452,2025-11-16 19:46:15.273910
MDEwOlJlcG9zaXRvcnkyNjYyMzExNDk=,logseq/logseq,https://github.com/logseq/logseq,39387,2025-11-16 19:46:15.273918
MDEwOlJlcG9zaXRvcnk3MDkwNTQ3OA==,floodsung/Deep-Learning-Papers-Reading-Roadmap,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap,39367,2025-11-16 19:46:15.273925
